,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1571,"('taux', 6)","('fonds', 5)","('chaque', 3)","('besoins', 3)","('taxe', 3)","('arrêté', 2)","('public', 2)","('établi', 2)","('année', 2)","('indemnisation', 2)","('victimes', 2)","('pesticide', 2)","('article', 2)","('faisant', 2)","('état', 2)","('financement', 2)","('plafond', 2)","('montant', 2)","('million', 2)","('euro', 2)","('fixé', 2)","('base', 2)","('aucun', 2)","('date', 2)","('prévoit', 2)","('financier', 2)","('réels', 2)","('évaluation', 2)","('agriculture', 2)","('substituer', 1)"
1572,"('référence', 2)","('fin', 1)","('substituer', 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,"('complémentaire', 4)","('bénéficiaires', 4)","('droit', 3)","('aah', 3)","('santé', 3)","('personnes', 2)","('allocation', 2)","('notamment', 2)","('couverture', 2)","('asi', 2)","('automatique', 2)","('étude', 2)","('droits', 2)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('complété', 1)","('rédigé', 1)","('renouvellement', 1)","('protection', 1)","('examiné', 1)","('automatiquement', 1)","('adulte', 1)","('handicapé', 1)","('supplémentaire', 1)","('invalidité', 1)","('charge', 1)","('produits', 1)","('assurance', 1)"
1574,"('après', 1)","('centrale', 1)","('insérer', 1)","('mot', 1)","('sécurité', 1)","('sociale', 1)",,,,,,,,,,,,,,,,,,,,,,,,
1575,"('mot', 2)","('substituer', 1)","('après', 1)","('compter', 1)",,,,,,,,,,,,,,,,,,,,,,,,,,
1576,"('dépenses', 4)","('section', 4)","('après', 3)","('article', 3)","('aidants', 3)","('caisse', 3)","('allocation', 3)","('code', 3)","('a', 2)","('ii', 2)","('iii', 2)","('iv', 2)","('insérés', 2)","('mot', 2)","('remboursement', 2)","('nationale', 2)","('titre', 2)","('proche', 2)","('aidant', 2)","('indemnisation', 2)","('autonomie', 2)","('cnsa', 2)","('personnes', 2)","('consacrée', 2)","('insérer', 1)","('trois', 1)","('alinéas', 1)","('suivants', 1)","('dernier', 1)","('supprimés', 1)"
1577,"('mot', 2)","('alinéas', 2)","('agence', 2)","('centrale', 2)","('substituer', 1)","('disposition', 1)","('prévues', 1)","('cinq', 1)","('précédents', 1)","('troisième', 1)","('septième', 1)","('sécurité', 1)","('sociale', 1)",,,,,,,,,,,,,,,,,
1578,"('après', 1)","('centrale', 1)","('insérer', 1)","('mot', 1)","('sécurité', 1)","('sociale', 1)",,,,,,,,,,,,,,,,,,,,,,,,
1579,"('mot', 2)","('substituer', 1)","('conformément', 1)","('disposition', 1)","('application', 1)",,,,,,,,,,,,,,,,,,,,,,,,,
1580,"('supprimer', 4)","('article', 4)","('conséquence', 3)","('code', 3)","('dispositif', 3)","('leurs', 3)","('après', 2)","('fin', 2)","('perte', 2)","('recettes', 2)","('compensée', 2)","('due', 2)","('concurrence', 2)","('droits', 2)","('mentionnés', 2)","('a', 2)","('général', 2)","('prime', 2)","('exceptionnelle', 2)","('condition', 2)","('mise', 2)","('accord', 2)","('entreprises', 2)","('salariés', 2)","('i', 1)","('employeurs', 1)","('dernière', 1)","('seconde', 1)","('occurrence', 1)","('compléter', 1)"
1581,"('après', 1)","('branch', 1)","('insérer', 1)","('mot', 1)","('régime', 1)","('général', 1)",,,,,,,,,,,,,,,,,,,,,,,,
1582,"('ondam', 4)","('va', 2)","('hôpital', 2)","('supprimer', 1)","('groupe', 1)","('socialiste', 1)","('oppose', 1)","('niveau', 1)","('fixé', 1)","('régression', 1)","('alors', 1)","('besoins', 1)","('supposer', 1)","('économies', 1)","('budgétaires', 1)","('plus', 1)","('milliard', 1)","('euro', 1)","('santé', 1)","('dont', 1)","('essentiel', 1)","('vont', 1)","('reposer', 1)","('hospitalier', 1)","('historiquement', 1)","('ba', 1)","('prolonger', 1)","('durablement', 1)","('crise', 1)","('urgences', 1)"
1583,"('article', 5)","('prise', 4)","('sécurité', 3)","('sociale', 3)","('solde', 2)","('résultant', 2)","('agence', 2)","('centrale', 2)","('charge', 2)","('prévue', 2)","('après', 2)","('recettes', 2)","('attribuées', 2)","('titre', 2)","('affecté', 2)","('branch', 2)","('rédiger', 1)","('ii', 1)","('bi', 1)","('disposition', 1)","('troisième', 1)","('septième', 1)","('alinéas', 1)","('mentionnées', 1)","('selon', 1)","('répartition', 1)","('fixée', 1)","('arrêté', 1)","('ministres', 1)","('chargés', 1)"
1584,"('cadre', 4)","('condition', 4)","('santé', 3)","('médicaments', 3)","('après', 2)","('pharmacien', 2)","('exercice', 2)","('coordonné', 2)","('substitution', 2)","('biologique', 2)","('similaire', 2)","('sécurité', 2)","('médicament', 2)","('biologiques', 2)","('ansm', 2)","('traçabilité', 2)","('substituer', 1)","('cinq', 1)","('alinéas', 1)","('suivants', 1)","('code', 1)","('publique', 1)","('modifié', 1)","('insérés', 1)","('mot', 1)","('sein', 1)","('dispositifs', 1)","('mentionnés', 1)","('article', 1)","('dernier', 1)"
1585,"('cadre', 4)","('pharmaciens', 3)","('prescription', 3)","('article', 2)","('santé', 2)","('exercice', 2)","('coordonné', 2)","('produits', 2)","('lien', 2)","('parcours', 2)","('code', 1)","('publique', 1)","('complété', 1)","('rédigé', 1)","('protocoles', 1)","('inscrits', 1)","('sein', 1)","('dispositifs', 1)","('mentionnés', 1)","('alors', 1)","('tabac', 1)","('première', 1)","('cause', 1)","('mortalité', 1)","('évitable', 1)","('apparait', 1)","('essentiel', 1)","('puissent', 1)","('prendre', 1)","('part', 1)"
1586,"('substituer', 1)","('référence', 1)","('références', 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,"('fin', 1)","('substituer', 1)","('référence', 1)","('références', 1)",,,,,,,,,,,,,,,,,,,,,,,,,,
1588,"('santé', 13)","('examen', 11)","('biologie', 11)","('laboratoire', 11)","('médicale', 6)","('patient', 6)","('phase', 5)","('état', 4)","('analytique', 4)","('être', 4)","('réalisée', 4)","('établissement', 4)","('urgences', 4)","('modifié', 3)","('premier', 3)","('article', 3)","('mot', 3)","('rédigé', 3)","('dehors', 3)","('dont', 3)","('représentant', 3)","('légal', 3)","('professionnel', 3)","('structure', 3)","('pris', 3)","('charge', 3)","('ville', 3)","('complémentaires', 3)","('recours', 3)","('accès', 3)"
1589,"('article', 26)","('actes', 18)","('santé', 17)","('assurance', 16)","('maladie', 14)","('acte', 13)","('conseil', 13)","('nomenclature', 13)","('hiérarchisation', 13)","('union', 12)","('nationale', 12)","('prestation', 11)","('caisses', 11)","('avis', 11)","('commission', 11)","('haut', 11)","('condition', 8)","('haute', 8)","('autorité', 8)","('service', 8)","('mentionnée', 8)","('après', 8)","('mot', 7)","('inscription', 7)","('code', 6)","('premier', 6)","('description', 6)","('profession', 6)","('décret', 5)","('attendu', 5)"
1590,"('prise', 24)","('charge', 24)","('article', 23)","('indication', 18)","('transitoire', 17)","('titre', 15)","('produit', 13)","('prestation', 12)","('i', 11)","('ca', 11)","('santé', 11)","('liste', 9)","('fait', 9)","('prix', 9)","('demande', 8)","('considérée', 8)","('cette', 7)","('prévue', 7)","('échéant', 7)","('sécurité', 6)","('exploitant', 6)","('produits', 6)","('inscription', 6)","('mois', 6)","('ii', 6)","('sociale', 5)","('peut', 5)","('ministres', 5)","('montant', 5)","('période', 5)"
1591,"('article', 15)","('code', 11)","('vaccination', 11)","('vaccins', 10)","('centre', 8)","('sociale', 6)","('charge', 6)","('sécurité', 5)","('antiamarile', 5)","('santé', 5)","('assurance', 5)","('maladie', 5)","('administrés', 4)","('mentionné', 4)","('mentionnée', 4)","('prise', 4)","('dudit', 4)","('entre', 4)","('calendrier', 3)","('premier', 3)","('lorsqu', 3)","('prix', 3)","('convention', 3)","('part', 3)","('vaccinal', 3)","('i', 2)","('section', 2)","('liste', 2)","('pris', 2)","('occasion', 2)"
1592,"('santé', 9)","('article', 6)","('tabac', 6)","('arrêt', 4)","('traitement', 4)","('centre', 3)","('examen', 3)","('protection', 3)","('maternelle', 3)","('infantile', 3)","('accompagnement', 3)","('mortalité', 3)","('plus', 3)","('code', 2)","('professionnels', 2)","('substituts', 2)","('nicotiniques', 2)","('gratuit', 2)","('sécurité', 2)","('occasion', 2)","('délivrer', 2)","('patient', 2)","('structure', 2)","('pmi', 2)","('amorce', 2)","('substitution', 2)","('nicotinique', 2)","('première', 2)","('vulnérables', 2)","('action', 2)"
1593,"('référence', 8)","('code', 7)","('santé', 5)","('sécurité', 5)","('sociale', 5)","('bilan', 5)","('après', 4)","('pmi', 4)","('enfants', 4)","('insérée', 3)","('service', 3)","('départementaux', 3)","('article', 2)","('publique', 2)","('députée', 2)","('actuellement', 2)","('école', 2)","('être', 2)","('infirmiers', 2)","('puériculteurs', 2)","('protocole', 2)","('coopération', 2)","('protocoles', 2)","('ii', 1)","('modifié', 1)","('fin', 1)","('premier', 1)","('supprimée', 1)","('insérées', 1)","('références', 1)"
1594,"('entretien', 10)","('prénatal', 7)","('précoce', 6)","('grossesse', 6)","('a', 6)","('obligatoire', 5)","('réalisé', 4)","('article', 3)","('lors', 3)","('médecin', 3)","('femme', 3)","('enceinte', 3)","('professionnel', 3)","('accompagnement', 3)","('femmes', 3)","('santé', 2)","('modifié', 2)","('mot', 2)","('proposé', 2)","('systématiquement', 2)","('dernier', 2)","('dès', 2)","('permettre', 2)","('évaluer', 2)","('besoins', 2)","('termes', 2)","('cours', 2)","('vigueur', 2)","('objectif', 2)","('nécessaire', 2)"
1595,"('patient', 5)","('rémunération', 4)","('mission', 4)","('bi', 3)","('réalisation', 3)","('accompagnement', 3)","('après', 2)","('pharmaciens', 2)","('bilans', 2)","('médication', 2)","('entretiens', 2)","('atteints', 2)","('chronique', 2)","('action', 2)","('officine', 2)","('sou', 2)","('insérer', 1)","('deux', 1)","('alinéas', 1)","('suivants', 1)","('inséré', 1)","('rédigé', 1)","('tarification', 1)","('honoraires', 1)","('dus', 1)","('assurés', 1)","('sociaux', 1)","('titre', 1)","('suivi', 1)","('pathologie', 1)"
1596,"('ancienneté', 3)","('proche', 3)","('an', 2)","('condition', 2)","('aidant', 2)","('présence', 2)","('permet', 2)","('après', 1)","('insérer', 1)","('suivant', 1)","('ii', 1)","('bi', 1)","('premier', 1)","('article', 1)","('code', 1)","('travail', 1)","('mot', 1)","('moins', 1)","('entreprise', 1)","('supprimés', 1)","('vise', 1)","('supprimer', 1)","('bénéficier', 1)","('aujourd', 1)","('hui', 1)","('fixée', 1)","('cohérence', 1)","('notamment', 1)","('absence', 1)","('congés', 1)"
1597,"('mot', 4)","('caisse', 3)","('information', 3)","('familles', 2)","('conséquence', 2)","('sociale', 2)","('service', 2)","('chargé', 2)","('destinataire', 2)","('accueil', 2)","('place', 2)","('nationale', 2)","('allocation', 2)","('familiales', 2)","('i', 1)","('après', 1)","('référence', 1)","('art', 1)","('insérer', 1)","('informer', 1)","('ii', 1)","('supprimer', 1)","('centrale', 1)","('mutualité', 1)","('agricole', 1)","('fin', 1)","('substituer', 1)","('condition', 1)","('fixées', 1)","('décret', 1)"
1598,"('service', 7)","('civique', 5)","('droit', 4)","('contrat', 3)","('garde', 3)","('enfant', 3)","('activité', 3)","('professionnelle', 3)","('jeunes', 3)","('article', 2)","('code', 2)","('signataires', 2)","('national', 2)","('cmg', 2)","('engagement', 2)","('reconnaissance', 2)","('plus', 2)","('après', 1)","('huitième', 1)","('sécurité', 1)","('sociale', 1)","('inséré', 1)","('rédigé', 1)","('lorsque', 1)","('personne', 1)","('deux', 1)","('membres', 1)","('couple', 1)","('mentionné', 1)","('vise', 1)"
1599,"('article', 5)","('i', 4)","('code', 4)","('retraite', 4)","('allocation', 3)","('adultes', 3)","('handicapés', 3)","('date', 3)","('laquelle', 3)","('atteint', 3)","('âge', 3)","('rural', 2)","('pêche', 2)","('maritime', 2)","('pension', 2)","('assuré', 2)","('bénéficiaire', 2)","('prévu', 2)","('aah', 2)","('salariés', 2)","('agricoles', 2)","('cette', 2)","('compléter', 1)","('référence', 1)","('conséquence', 1)","('après', 1)","('insérer', 1)","('trois', 1)","('alinéas', 1)","('suivants', 1)"
1600,"('supprimer', 5)","('conséquence', 4)","('projet', 4)","('allocation', 3)","('invalidité', 3)","('asi', 2)","('niveau', 2)","('cohérent', 2)","('euro', 2)","('gouvernement', 2)","('mesures', 2)","('disposition', 2)","('finance', 2)","('i', 1)","('alinéas', 1)","('référence', 1)","('ii', 1)","('fin', 1)","('mot', 1)","('compris', 1)","('titre', 1)","('prestations', 1)","('versées', 1)","('antérieurement', 1)","('janvier', 1)","('supplémentaire', 1)","('minimum', 1)","('social', 1)","('visant', 1)","('compléter', 1)"
1601,"('travail', 10)","('assurance', 9)","('maladie', 9)","('santé', 8)","('désinsertion', 7)","('professionnelle', 6)","('service', 5)","('acteurs', 5)","('assuré', 5)","('médecin', 5)","('sociale', 4)","('plateformes', 4)","('coordination', 4)","('assurés', 4)","('article', 3)","('durée', 3)","('caisse', 3)","('nationale', 3)","('prévention', 3)","('risque', 3)","('notamment', 3)","('accompagnement', 3)","('expérimentation', 3)","('emploi', 3)","('code', 2)","('sécurité', 2)","('place', 2)","('départementales', 2)","('caisses', 2)","('action', 2)"
1602,"('mot', 25)","('article', 14)","('médicale', 12)","('remplacés', 8)","('recours', 8)","('autorité', 8)","('sécurité', 7)","('contestation', 6)","('sociale', 5)","('expertise', 5)","('chapitre', 5)","('après', 5)","('contentieux', 5)","('titre', 4)","('livre', 4)","('insérés', 4)","('prévues', 4)","('ca', 4)","('service', 4)","('contrôle', 4)","('médical', 4)","('expert', 4)","('avis', 4)","('janvier', 4)","('code', 3)","('modifié', 3)","('a', 3)","('condition', 3)","('décret', 3)","('conseil', 3)"
1603,"('smic', 4)","('cotisations', 3)","('a', 3)","('être', 3)","('nombre', 2)","('rémunérations', 2)","('comprises', 2)","('entre', 2)","('pacte', 2)","('responsabilité', 2)","('pu', 2)","('exonérations', 2)","('ni', 2)","('maladie', 2)","('premier', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('remplacé', 1)","('vise', 1)","('supprimer', 1)","('réduction', 1)","('point', 1)","('taux', 1)","('allocation', 1)","('familiales', 1)","('revient', 1)","('ii', 1)","('dont', 1)"
1604,"('après', 1)","('insérer', 1)","('suivant', 1)","('mise', 1)","('œuvre', 1)","('décisions', 1)","('prises', 1)","('instance', 1)","('régionales', 1)","('conseil', 1)","('mentionné', 1)","('article', 1)","('domaine', 1)","('action', 1)","('sociale', 1)","('visant', 1)","('faciliter', 1)","('règlement', 1)","('cotisations', 1)","('contribution', 1)","('sociales', 1)","('rédactionnel', 1)",,,,,,,,
1605,"('article', 7)","('réduction', 7)","('cotisations', 5)","('revenus', 5)","('code', 4)","('salaire', 4)","('minimum', 4)","('croissance', 4)","('sécurité', 3)","('sociale', 3)","('ii', 3)","('iii', 3)","('familiales', 3)","('rémunérations', 3)","('activité', 3)","('versés', 3)","('employeurs', 3)","('exonération', 3)","('chaque', 3)","('point', 3)","('entre', 3)","('premier', 2)","('nombre', 2)","('allocation', 2)","('gain', 2)","('majoré', 2)","('dégressive', 2)","('cette', 2)","('tels', 2)","('pris', 2)"
1606,"('sportive', 10)","('santé', 10)","('sport', 9)","('licence', 9)","('article', 8)","('fédération', 7)","('certificat', 7)","('médical', 7)","('fédérations', 7)","('discipline', 7)","('mineurs', 6)","('présentation', 6)","('différentes', 6)","('compétition', 6)","('commission', 5)","('médicales', 5)","('obligation', 5)","('précise', 5)","('pratique', 5)","('obtention', 4)","('renouvellement', 4)","('permettant', 4)","('compétitions', 4)","('organisées', 4)","('autorité', 4)","('parentale', 4)","('autoévaluation', 4)","('sportif', 4)","('sportives', 4)","('pratiques', 4)"
1607,"('article', 4)","('code', 3)","('recouvrement', 2)","('contribution', 2)","('mentionnées', 2)","('sociale', 2)","('après', 1)","('insérer', 1)","('deux', 1)","('alinéas', 1)","('suivants', 1)","('bi', 1)","('sociales', 1)","('action', 1)","('familles', 1)","('général', 1)","('collectivités', 1)","('territoriales', 1)","('due', 1)","('personnes', 1)","('relevant', 1)","('régimes', 1)","('protection', 1)","('agricole', 1)","('ter', 1)",,,,,
1608,"('i', 3)","('article', 2)","('deuxième', 2)","('b', 2)","('mot', 2)","('modifiant', 2)","('rédiger', 1)","('modifié', 1)","('a', 1)","('deux', 1)","('dernières', 1)","('phrase', 1)","('remplacées', 1)","('rédigée', 1)","('contrôle', 1)","('recouvrement', 1)","('découlent', 1)","('soumis', 1)","('sou', 1)","('réserves', 1)","('fixées', 1)","('ca', 1)","('échéant', 1)","('décret', 1)","('conseil', 1)","('état', 1)","('règles', 1)","('garanties', 1)","('sanction', 1)","('applicables', 1)"
1609,"('mot', 2)","('substituer', 1)","('employeurs', 1)","('mentionnés', 1)","('personnes', 1)","('tenues', 1)","('obligation', 1)","('mentionnées', 1)",,,,,,,,,,,,,,,,,,,,,,
1610,"('mot', 2)","('correction', 2)","('fin', 1)","('substituer', 1)","('cette', 1)",,,,,,,,,,,,,,,,,,,,,,,,,
1611,"('sécurité', 5)","('sociale', 5)","('titre', 4)","('due', 3)","('activités', 3)","('saisonnières', 3)","('cotisation', 3)","('retraite', 3)","('professionnels', 3)","('article', 2)","('code', 2)","('cotisations', 2)","('contribution', 2)","('personnes', 2)","('accessoires', 2)","('a', 2)","('minimale', 2)","('revenus', 2)","('trimestres', 2)","('i', 1)","('complété', 1)","('mot', 1)","('elles', 1)","('exercent', 1)","('ii', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('concurrence', 1)","('majoration', 1)"
1612,"('compléter', 1)","('suivante', 1)","('procèdent', 1)","('versement', 1)","('cotisations', 1)","('contribution', 1)","('sociales', 1)","('voie', 1)","('dématérialisée', 1)","('précision', 1)","('rédactionnelle', 1)",,,,,,,,,,,,,,,,,,,
1613,"('rédiger', 1)","('début', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('abrogé', 1)","('second', 1)","('reste', 1)","('sans', 1)","('changement', 1)","('coordination', 1)",,,,,,,,,,,,,,,,,,
1614,"('médicaments', 4)","('supprimer', 2)","('possibilité', 2)","('médicament', 2)","('biologique', 2)","('substitution', 2)","('suppression', 1)","('donnée', 1)","('pharmaciens', 1)","('substituer', 1)","('similaire', 1)","('lorsque', 1)","('réalisée', 1)","('initiation', 1)","('traitement', 1)","('recul', 1)","('rebours', 1)","('observé', 1)","('chez', 1)","('voisins', 1)","('européens', 1)","('parlement', 1)","('allemand', 1)","('a', 1)","('adopté', 1)","('juillet', 1)","('dernier', 1)","('plus', 1)","('sécurité', 1)","('approvisionnement', 1)"
